LAMMPS data file via write_data, version 20 Sep 2021, timestep = 391

1150 atoms
2 atom types

-26 26 xlo xhi
-26 26 ylo yhi
-26 26 zlo zhi

Masses

1 40
2 40

Pair Coeffs # lj/cut

1 0.01 1.3
2 0.05 2.6

Atoms # atomic

613 1 -13.408097745575056 18.101190120028882 -25.297652674511845 0 0 0
593 1 -12.383728009827307 22.68333883242837 -25.12424337636877 0 0 0
178 1 22.336599320330002 23.22477678639105 -25.176551125560213 0 0 0
313 1 8.126122352725886 23.738382263918588 -25.00929032033742 0 0 0
68 1 -19.06652556781961 24.904781655829765 -25.334710469159628 0 0 0
21 1 -22.334849009031075 -21.58026633980971 -24.417330615168026 0 0 0
34 1 -21.630357481758352 -21.875745127931374 -23.178242142893247 0 0 0
967 1 -22.519890184071176 -20.71660351494892 -23.263189466863807 0 0 0
332 1 -3.9118998935035885 -19.301510114828826 -24.48049992810958 0 0 0
62 1 7.8079279222562565 -20.15541063908274 -23.9866110635859 0 0 0
43 1 -7.047310056124638 -11.081362290432777 -23.846934070985025 0 0 0
989 1 -24.9465600579203 -9.516633375708091 -24.50687290232783 0 0 0
328 1 18.847695188991583 -10.786958618456014 -24.413500390208092 0 0 0
229 1 -21.439306838868802 -7.943604918190168 -24.599946384993437 0 0 0
308 1 -21.68566591836776 -2.987090006930331 -24.021746478053622 0 0 0
1147 2 -4.77553223290496 -2.943991589833118 -22.99564483656005 0 0 0
751 1 21.5492512637513 -1.7340101319057901 -23.508286940636246 0 0 0
606 1 25.577906913858794 3.8815012247681175 -23.608915322278122 0 0 0
975 1 -23.693168627886646 4.9148711091442365 -23.76126861281752 0 0 0
1133 2 10.035809294739533 6.251853754805014 -23.651259799833813 0 0 0
240 1 -8.99001356353518 16.84203766418716 -23.872978006430426 0 0 0
714 1 -21.334710269856597 19.52449452016712 -23.820599551229087 0 0 0
349 1 -8.75748931931215 24.877010320721666 -24.08753963098281 0 0 0
813 1 10.814939432225628 -25.312962583877596 -22.962147230730462 0 0 0
466 1 -20.471525443357972 -21.80969533943 -22.301992318301508 0 0 0
431 1 -11.01274191635323 -23.15338814871078 -22.994615382046725 0 0 0
30 1 2.8235494759043465 -20.603958475684728 -22.730100833219524 0 0 0
366 1 -7.438019331920118 -15.916865935204909 -22.34750269937925 0 0 0
310 1 20.73159255773369 -16.12388216989296 -22.087629390921272 0 0 0
233 1 10.354628972874314 -13.750852901372523 -22.58471336801756 0 0 0
511 1 -24.996815528253475 -13.478583356122758 -22.550466355192693 0 0 0
1099 2 -2.9305519619633227 -9.786824717552784 -22.32605581932052 0 0 0
265 1 18.720886551179404 -10.059734327746432 -21.954846434274153 0 0 0
1086 2 5.024141187790846 -7.259056799234383 -21.935249464556225 0 0 0
54 1 15.638274618020176 -7.72210743590654 -22.16216013986072 0 0 0
1059 2 -1.1589862844715764 -5.082483113781774 -22.587386660551367 0 0 0
800 1 14.55588357300574 -4.888607575484017 -23.28544858516923 0 0 0
262 1 25.119503967053955 -4.496825724140193 -22.149945624242513 0 0 0
1078 2 -0.9839925179183446 -1.9622486536215278 -23.02624283406243 0 0 0
874 1 15.473003928304188 2.7770230084550684 -22.574296895682018 0 0 0
91 1 16.34180768503183 5.424541410647316 -22.825959007517678 0 0 0
258 1 19.721107763108378 4.658174562574446 -22.060126811293944 0 0 0
582 1 17.45261200620623 6.17259732062081 -22.246482787180422 0 0 0
806 1 -12.40003920830788 8.541025969451773 -22.976531424083063 0 0 0
841 1 -7.69080591094252 12.625054789066805 -22.704160154193715 0 0 0
930 1 23.449893728573755 14.363896139135534 -21.997589549048612 0 0 0
94 1 -23.092265273021656 16.297556325000507 -22.970845716526195 0 0 0
952 1 7.678421934246084 15.980879089688923 -23.22131140385669 0 0 0
644 1 7.090977566564182 17.316531028377533 -23.20683425363618 0 0 0
705 1 22.98295944788631 18.599440625216552 -23.201411985420346 0 0 0
756 1 -18.419870896460427 25.22984318958122 -22.025512708362896 0 0 0
320 1 18.69114293316498 -25.525835973063728 -21.20129939497475 0 0 0
10 1 20.11629946129624 -25.789840317159495 -21.370110386754774 0 0 0
442 1 -24.844725583327666 -22.196583584976896 -21.10162999054827 0 0 0
192 1 -25.610868104366663 -20.96652549363673 -21.272654268669655 0 0 0
7 1 -21.274549643310127 -20.619106933854287 -22.522156957109203 0 0 0
425 1 -13.454263583732901 -17.182713120134398 -21.54256428341125 0 0 0
112 1 12.489354531508567 -15.418388935466478 -20.86283838509714 0 0 0
450 1 -8.361525399141575 -15.031429018679782 -21.64578724067681 0 0 0
579 1 13.367443355242747 -8.534877880188779 -21.52999270047373 0 0 0
301 1 14.769101813292606 -8.346862045355635 -21.170451065677945 0 0 0
1092 2 -2.2709462013257617 -6.932805345868743 -21.377061232657507 0 0 0
521 1 25.304924787629822 -8.129094305508346 -21.68799267880991 0 0 0
667 1 -12.765985233134584 -5.913813292940061 -21.460014443593106 0 0 0
1126 2 -10.304730948668313 -5.61305426834759 -21.206176235902205 0 0 0
864 1 16.332939864291316 -0.2797008558547589 -20.93228435094109 0 0 0
398 1 -20.348842305293697 1.0073749288019633 -21.049571625445772 0 0 0
167 1 14.01904416271441 6.075242741068472 -21.3952508621827 0 0 0
987 1 17.705486955548153 7.333873804633159 -21.399867312482744 0 0 0
722 1 -25.926655517856897 10.700711379153985 -21.143850558970055 0 0 0
504 1 8.113028447196363 11.669112029331323 -21.234123028458153 0 0 0
887 1 13.59549954514741 11.56085529251064 -20.70509877368114 0 0 0
359 1 -13.560009389910851 12.922183768321844 -20.857405814741462 0 0 0
371 1 -19.13210541621414 14.70426968890441 -21.33933858356408 0 0 0
545 1 -1.6605151331333972 15.722157426980395 -21.700124740460947 0 0 0
213 1 2.548680325807244 16.26158396569088 -20.95746074346678 0 0 0
216 1 -11.916843053846081 17.61879400891196 -20.929092216738077 0 0 0
867 1 -24.689126554074505 18.453803063606337 -21.762210252502253 0 0 0
710 1 -24.94792222946857 19.667291927903044 -20.994267449327715 0 0 0
505 1 -16.08373030811183 24.421142537670846 -21.037111977695826 0 0 0
720 1 16.380829892298596 24.607999862454832 -21.346311721646373 0 0 0
986 1 -0.7833653943841343 25.597415482551753 -20.797977634642574 0 0 0
435 1 -21.54779786781771 -25.83876441225352 -20.113476744905803 0 0 0
387 1 6.26273501676665 -25.96309271452142 -19.597345251995574 0 0 0
939 1 22.813367354131007 -23.73487912012957 -20.113372017682238 0 0 0
419 1 -23.858674907059722 -20.7491629527645 -19.181747112973476 0 0 0
346 1 -12.262598057399783 -21.48555071814244 -19.65091982001947 0 0 0
883 1 -14.29738026382558 -16.695432795264978 -20.455835833858654 0 0 0
212 1 6.790176680679518 -17.500527819385997 -19.37106042046615 0 0 0
559 1 -5.928970506381695 -16.2073007571545 -20.103825495626698 0 0 0
1129 2 4.1517234518732336 -11.368032556190396 -19.06720271332723 0 0 0
1048 2 2.2174419204021247 -10.069555611855849 -20.021477993166645 0 0 0
45 1 12.239388328848769 -9.974002780870366 -19.734288870314508 0 0 0
1101 2 -2.7344285399516046 -8.4004713028265 -19.384208009268413 0 0 0
672 1 11.205431165974607 -8.944747722657915 -19.705423929510136 0 0 0
771 1 23.736354163725093 -7.0955702723448955 -19.249567300663127 0 0 0
377 1 20.438219859468855 -6.838821906987031 -20.07979073099782 0 0 0
587 1 16.732964755962065 -4.339504056918881 -20.169175248885335 0 0 0
85 1 -17.24275760689879 -3.027099147917284 -20.45537904578046 0 0 0
290 1 -21.73144592891049 7.588272801408673 -19.899026724462875 0 0 0
1007 2 -10.014697668615122 6.976283585641665 -19.203552241066262 0 0 0
1009 2 5.545048925348115 11.637288325762976 -20.190217803320948 0 0 0
463 1 -9.11016411586741 19.515391743055662 -19.654981338688554 0 0 0
356 1 -15.363350313126547 24.4948563090482 -19.770271215383268 0 0 0
184 1 -1.165951450867729 24.23436636942898 -20.444436125167535 0 0 0
19 1 18.56199782181624 23.49739126558294 -19.34499934750842 0 0 0
709 1 21.210446104039647 23.967670594327 -19.360321146138162 0 0 0
567 1 14.13785534544748 -25.065209064197358 -18.968741964999932 0 0 0
894 1 -15.044708680875546 -23.45035545645799 -18.63542183157281 0 0 0
599 1 22.887798674818036 -20.76767233329251 -18.268905647224237 0 0 0
344 1 -20.2509989897958 -18.54002149800771 -18.141317015579585 0 0 0
983 1 -7.701897867816451 -17.797464391122322 -17.984021592877816 0 0 0
205 1 -21.921131187627182 -15.849069818882858 -17.682463546833077 0 0 0
391 1 -18.743998989809306 -14.391021724972418 -17.902131611435735 0 0 0
312 1 19.853008081136743 -14.493180334797678 -18.88188694458543 0 0 0
296 1 -14.251466198010123 -12.392389956113133 -18.897992393420076 0 0 0
662 1 -20.303081230401563 -9.886239359102323 -18.024908432748592 0 0 0
95 1 -23.003957655748334 -7.516320162227526 -18.792966558035914 0 0 0
1103 2 3.11048231558431 -8.123721974493806 -18.7904506348029 0 0 0
1136 2 2.805960018097405 -4.2299758369242655 -18.40778237227713 0 0 0
991 1 16.161446748723087 -3.286336699949058 -19.336425430550246 0 0 0
1088 2 -8.381274959715677 3.9117520586176537 -18.3663016261376 0 0 0
767 1 -17.168040580660122 4.74196084530184 -17.86407301196087 0 0 0
378 1 -24.46348936970508 6.13416336669315 -19.116295988259974 0 0 0
133 1 13.66798196126331 7.199078446712838 -18.451309666636053 0 0 0
655 1 14.992140524875467 7.479546087651309 -17.90614127510795 0 0 0
202 1 -3.6623347018204337 15.140666503990381 -18.81806743369348 0 0 0
334 1 2.409745406968545 15.999706797004256 -19.528690639086683 0 0 0
392 1 -9.411096488329036 19.249258973297273 -18.252170007686523 0 0 0
700 1 -0.7196700436620376 20.505576172147677 -18.78127471393965 0 0 0
475 1 -3.5969994913772685 21.229548422260933 -18.979667060533384 0 0 0
776 1 2.4827248847497287 23.157137988674055 -17.98182435519147 0 0 0
502 1 6.577099604800552 25.063577394486945 -18.556638567374574 0 0 0
744 1 -15.615099619749092 -23.138594040800896 -17.3290047577098 0 0 0
494 1 17.136645807375928 -19.522087439705157 -17.130610020448437 0 0 0
583 1 -11.279765343430519 -16.73261665627721 -16.71369523100636 0 0 0
376 1 -3.302233424644094 -16.637167993298345 -16.882463365272834 0 0 0
525 1 -17.04552115828056 -16.07410722136223 -17.520069435015355 0 0 0
146 1 -6.965400946593224 -15.63336437683184 -16.453688735092303 0 0 0
124 1 -1.1827948201367615 -15.232542038537815 -17.33404170504494 0 0 0
476 1 -23.18634669936708 -15.209032324035482 -17.337719745779918 0 0 0
551 1 -21.99060364638284 -14.398229325947069 -17.542813928664547 0 0 0
453 1 -13.239815020579758 -13.571050884002377 -16.652207427961848 0 0 0
254 1 -5.97799931742396 -12.953529838539925 -16.796738288761773 0 0 0
1065 2 -9.170638459425255 -8.506816297099993 -16.628907087907503 0 0 0
1117 2 -8.53691487404141 -6.3420592771315585 -17.47464513159864 0 0 0
464 1 -17.82994339155701 -2.608863101007996 -17.247624009767723 0 0 0
561 1 -12.827747852926954 -3.958164143356572 -16.864757393889484 0 0 0
549 1 -16.88450675550679 -1.5421371838740912 -16.93535496030682 0 0 0
1054 2 6.326966796688254 -2.669048060508932 -17.381505947272064 0 0 0
386 1 -14.724002234974877 1.6944367772408016 -17.601084913872686 0 0 0
37 1 -23.13932431169754 5.376293299429254 -16.63851649250766 0 0 0
1130 2 -0.793209421352115 6.529255334999996 -17.611169310105577 0 0 0
623 1 22.066418096454075 6.288947103679623 -17.666028456606917 0 0 0
152 1 -21.935654280677277 7.4585046570089215 -16.91222965107869 0 0 0
489 1 18.613819588261574 10.465819912248207 -16.964734844381333 0 0 0
1150 2 -4.264355241909788 10.981449222183532 -17.5658455228274 0 0 0
737 1 -20.42240047940165 12.71514269649756 -16.59669996546428 0 0 0
908 1 -8.733459324917504 12.74912611150608 -17.43744391735524 0 0 0
960 1 -12.928657678388365 16.050399326742813 -16.938515433547327 0 0 0
716 1 13.784502157841114 16.127766835562777 -16.62279469641987 0 0 0
25 1 16.371058757589694 16.38453880994792 -17.056221205301686 0 0 0
411 1 -10.157094986463967 18.467399569859282 -17.271635108583812 0 0 0
221 1 -15.901715823403427 19.86215605859745 -16.74312315263931 0 0 0
440 1 -8.58751502567321 21.634963510388022 -17.168280908450615 0 0 0
683 1 12.893850586793317 22.94681223525983 -16.92676198805066 0 0 0
107 1 21.983886409543405 23.178885195953253 -16.476511613687737 0 0 0
533 1 -21.61889719200269 -24.805105989242488 -15.416361198488792 0 0 0
842 1 -12.819711533756792 -24.89174785040866 -15.606121818351616 0 0 0
859 1 -7.420732876947491 -24.25746285647967 -15.178228853819068 0 0 0
97 1 -16.19596799483975 -22.443248372604582 -16.185172205776386 0 0 0
210 1 16.482985182065548 -19.33987301740281 -15.83879259312126 0 0 0
837 1 0.9024152229085662 -17.107348575772413 -15.207513006966334 0 0 0
906 1 -11.048090972953343 -15.54849280727719 -15.893058727665368 0 0 0
139 1 -8.199893780328624 -15.475110998673545 -15.691947383923964 0 0 0
698 1 12.028420769622747 -14.332124950518889 -16.02404337098079 0 0 0
163 1 17.922386340760806 -14.452770833136872 -15.719392531420752 0 0 0
1004 2 -0.8995511875951434 -12.756809911577408 -15.408367762997917 0 0 0
1110 2 -4.581286726239688 -11.472061807868497 -16.46061396597255 0 0 0
543 1 10.0484245140331 -12.129192645721693 -15.340796644492446 0 0 0
803 1 -22.94520427889433 -8.04831537699714 -16.03654119094673 0 0 0
321 1 -13.626140575681879 -6.544655485332318 -16.02474198025872 0 0 0
28 1 15.707650902544916 -5.511280927579514 -16.098549828910524 0 0 0
928 1 24.633624592159702 -6.6714795719233715 -15.557165316099844 0 0 0
73 1 -19.832510675225645 -5.006918517410251 -15.27952211409785 0 0 0
685 1 -25.525315444695444 -3.9766789963360303 -16.043891419677013 0 0 0
560 1 -17.107716955120214 -2.6220819972906817 -15.979759344428706 0 0 0
322 1 -19.838462208322465 -1.0343352756622868 -16.072978056069918 0 0 0
32 1 -16.062667019675064 -1.6340038035449371 -15.733104342872743 0 0 0
1056 2 -1.437145022878957 -0.09639952662233209 -16.3736878830817 0 0 0
1044 2 3.3492009995268663 0.021199048040993596 -15.415199150059 0 0 0
491 1 23.374990251555573 3.4611578944423975 -16.319268106631593 0 0 0
1122 2 8.507145253711911 5.590279136127921 -16.357118196020423 0 0 0
336 1 24.718637880832816 5.733831138365643 -16.046353134055078 0 0 0
481 1 -13.888187024690298 9.240676030163037 -15.95796104984263 0 0 0
757 1 5.207910544801459 13.35252647816787 -16.087481432635094 0 0 0
775 1 16.17301710507392 12.450720349216763 -16.260054775769934 0 0 0
681 1 -15.79270682786081 14.67607001673555 -15.829707015944498 0 0 0
641 1 25.594030378197335 14.868566362591725 -16.00514392089338 0 0 0
531 1 -10.152457779440189 17.287638432982032 -16.41291004749181 0 0 0
424 1 2.9465508614417875 18.680328252110787 -15.723066774067966 0 0 0
733 1 8.150544644403523 18.203838490044625 -16.08649782002275 0 0 0
77 1 -23.778667037272204 23.94310456604841 -16.24155842430962 0 0 0
635 1 -3.6060933738975294 24.388664904231515 -15.708954580923987 0 0 0
770 1 10.062937188922861 23.785334226575372 -15.887653947755533 0 0 0
885 1 -4.772337793732221 -24.68129925740943 -14.596619280332988 0 0 0
564 1 18.339505041176224 -23.938772951224248 -14.956991225926666 0 0 0
884 1 4.382756372160632 -23.013653096283626 -14.467589238876286 0 0 0
375 1 22.19554569270083 -20.418865702392512 -14.595876772914583 0 0 0
338 1 25.375298116065238 -21.36456329159651 -14.2152418625612 0 0 0
547 1 -10.925904402940489 -19.67530022080769 -14.770811114819166 0 0 0
918 1 18.959354216111784 -19.487721844538243 -14.198239932977796 0 0 0
125 1 22.658174737981454 -19.101855820475503 -14.170758069823291 0 0 0
211 1 6.16224183708534 -15.201444106735961 -14.671101911305962 0 0 0
24 1 24.011226150212448 -15.322093379368118 -14.423427039954545 0 0 0
253 1 22.099256267817342 -13.799906793888615 -15.033484885950333 0 0 0
193 1 -13.976127551857441 -12.775764068018534 -14.266691187520834 0 0 0
1131 2 -3.289857582434475 -12.131332184732626 -14.364826749453467 0 0 0
1058 2 -11.525151681399509 -3.2243092815504917 -13.932190038232221 0 0 0
784 1 -21.502968078247722 -0.3844911094682719 -14.142076833239791 0 0 0
118 1 -13.062679394643139 -0.45258576723401744 -14.60898990212427 0 0 0
446 1 -18.492419524347603 1.9050542898033993 -13.7525512742589 0 0 0
1134 2 12.586284813278489 1.6888567715365694 -14.76848156972252 0 0 0
429 1 -23.674623676424204 4.599870338384001 -13.979222780083875 0 0 0
614 1 25.954736637301526 5.67169514548596 -15.27339417203464 -1 0 0
1035 2 1.1581880752643965 7.413609475999318 -14.077899909932798 0 0 0
115 1 12.691826978089209 7.536020745307216 -14.099333621607784 0 0 0
879 1 19.75866023346719 11.802543883119966 -14.644956402780934 0 0 0
557 1 15.479579929114344 12.747633252960862 -15.010953424834073 0 0 0
658 1 -15.114048442066514 15.48810831472348 -14.825076152236699 0 0 0
183 1 16.414949857541394 15.589198668585874 -13.94122257778835 0 0 0
53 1 -24.20297542503242 16.592031480088842 -13.726914146787912 0 0 0
926 1 -20.78027287606922 16.664508173349905 -14.167523858597606 0 0 0
88 1 19.415736666608478 20.286155688709652 -14.58133985688041 0 0 0
279 1 -10.563784931298793 -22.21774168149769 -12.761224428074959 0 0 0
868 1 19.802356620795 -20.438242263164227 -13.480518222427149 0 0 0
480 1 -20.804586827198317 -14.690804722109252 -12.354964490213879 0 0 0
747 1 -19.60706364252002 -11.918639834001027 -12.57969005526029 0 0 0
160 1 -18.016624037184112 -9.400192953366876 -13.042967237086486 0 0 0
439 1 -13.487043378635795 -8.738064731814928 -12.653947613506553 0 0 0
689 1 -20.682282783797145 -6.465484026127779 -12.602576032159734 0 0 0
215 1 20.722949522884075 -5.387368887377609 -13.50889015547414 0 0 0
594 1 -23.158426629918825 -3.676369045710364 -12.73455125407062 0 0 0
1034 2 8.48030004626154 -3.59712248230219 -13.675120105815642 0 0 0
666 1 14.040113125015102 -3.8187078711663887 -13.023190693474929 0 0 0
1040 2 -1.4139651592885913 -0.5124321633542099 -12.89473898843617 0 0 0
1072 2 -6.7229880828983095 2.739290728112353 -13.481465231385764 0 0 0
462 1 16.02068999317507 3.7367152933667933 -13.026064384275145 0 0 0
627 1 -18.36847084777824 5.110461391094354 -12.475399877166097 0 0 0
31 1 19.195296079476968 7.341207769392623 -12.321019818224487 0 0 0
1052 2 0.6019580789886163 8.999726585346924 -12.333009297498217 0 0 0
58 1 -14.720295811407405 11.988297675730797 -12.680963992458285 0 0 0
777 1 -1.7070767598725294 13.160896822419435 -12.807105596553116 0 0 0
677 1 11.869137176251568 12.588521260110902 -12.723181316034488 0 0 0
495 1 24.92571845600648 14.550090100872374 -12.63567463803835 0 0 0
417 1 11.9281259895899 16.013507037429843 -12.987221916665893 0 0 0
528 1 -19.85671767140758 17.435360384112503 -13.341630870718943 0 0 0
81 1 19.907524158203753 17.758526930473057 -12.437879539298768 0 0 0
916 1 -21.873027158841968 20.032541343026118 -13.077647760080941 0 0 0
335 1 20.573050118318317 23.25333857594679 -13.138554062293169 0 0 0
458 1 14.204714946272365 24.565055340885202 -12.53987768364078 0 0 0
591 1 -6.712358832691033 25.385098961826923 -12.641748574861207 0 0 0
345 1 -25.115080846061502 -25.163779755664887 -11.64635345975233 0 0 0
631 1 -3.383084197241386 -23.496103035982745 -11.00372576201508 0 0 0
188 1 24.31709192242338 -22.636059830261424 -12.257567203723623 0 0 0
400 1 -9.583528961611147 -21.686856455821676 -11.819669498518001 0 0 0
988 1 -19.830127544149576 -19.645362127272698 -11.70536667774054 0 0 0
319 1 6.415738379776354 -18.68505109878492 -11.653817278171806 0 0 0
914 1 24.76298562007164 -16.500683455961145 -10.986844338936193 0 0 0
740 1 17.903732360702413 -14.196531255446954 -12.037038606291853 0 0 0
409 1 17.634841019642405 -13.000665289258562 -11.245288259315238 0 0 0
1107 2 4.360314181707945 -10.199548034555999 -11.607633565369822 0 0 0
200 1 13.764390680829248 -9.885827302879575 -11.09947949699102 0 0 0
56 1 -23.80701364264547 -8.285699737352045 -10.912617231450175 0 0 0
592 1 -23.15079469758961 -9.4380507699003 -11.521493547508767 0 0 0
955 1 -17.954619321951 -7.286944030452027 -11.668319807233438 0 0 0
778 1 -21.018724102612918 -6.35725586782588 -11.186821647011511 0 0 0
1042 2 10.887228863261281 -6.344495167650512 -11.86056540434275 0 0 0
1090 2 -4.789657212695879 -3.768773779631022 -11.561828517150985 0 0 0
274 1 19.85687209193449 -1.5507508570099016 -11.469653765423992 0 0 0
1043 2 -12.261375394305855 -0.9362520985008457 -11.178039007437432 0 0 0
412 1 -24.34295603555765 3.937910382606981 -11.540199524508882 0 0 0
639 1 24.201081448328253 3.575902052957518 -11.814195942978467 0 0 0
936 1 -25.26788035932364 6.734800847589412 -12.202154564765355 0 0 0
1111 2 -10.110558528038933 7.8428192496499145 -11.47374226780317 0 0 0
1039 2 0.17987077431361648 11.451182357964445 -11.666944082969387 0 0 0
586 1 -13.801152551454097 16.02906771098686 -11.458981443875928 0 0 0
390 1 -1.1809666339219398 15.493783673967135 -11.977791634377926 0 0 0
100 1 16.48800111706037 16.30783146325754 -12.673351529839302 0 0 0
136 1 6.857339350905894 19.302470675344797 -11.375359479978382 0 0 0
444 1 -23.18785752225102 21.678623527138782 -11.374379378452144 0 0 0
602 1 -19.10679508610945 24.09498775847954 -11.540743234353487 0 0 0
882 1 -15.36003248084338 23.934094465307005 -11.674321585183181 0 0 0
670 1 13.00019436496487 24.345738623358656 -11.745965269742136 0 0 0
626 1 -1.2051072396361764 25.762623434775797 -11.587931723142011 0 0 0
838 1 -12.671108083180666 -23.31355401748491 -10.902371868911374 0 0 0
540 1 19.517655797078344 -24.279135039121027 -9.84417229657517 0 0 0
852 1 13.336668441003901 -22.120820847120008 -10.175293207435862 0 0 0
214 1 12.420985559888239 -20.98838615863653 -10.266852542696597 0 0 0
696 1 -20.32237399431732 -19.447994885843595 -10.345952767766741 0 0 0
243 1 4.061312080389499 -17.52786489367851 -10.82526805476531 0 0 0
915 1 -15.068405833592827 -14.696845194649345 -9.877186471539172 0 0 0
131 1 -17.611522525368038 -12.859083860581313 -10.62244479014652 0 0 0
105 1 3.436624700872518 -12.648652435582436 -9.901484833984394 0 0 0
872 1 21.579531403062646 -12.815708726093037 -9.616559445679448 0 0 0
590 1 -24.39956281556959 -9.613265101695848 -10.787228813388621 0 0 0
395 1 -17.95474375968554 -9.378369034909817 -10.248369729262018 0 0 0
318 1 24.55610671199677 -9.514491470304547 -10.058141408515228 0 0 0
923 1 14.934074221613852 -7.014557335998191 -9.665146121599312 0 0 0
645 1 -25.769874166590103 -6.275117879861554 -9.90620683315499 0 0 0
67 1 -11.537726484955162 -6.569032641392681 -9.731603886807152 0 0 0
384 1 24.092554478949193 -0.43687230089533724 -10.512761147931572 0 0 0
1033 2 1.5547303159510388 0.3524201891163452 -9.747763043152057 0 0 0
1047 2 -8.709292719005278 2.91727167829744 -10.829805709808044 0 0 0
523 1 -24.630145808043956 13.13940420520464 -10.033523125589603 0 0 0
786 1 -17.848257021907838 12.344232794989008 -10.47941461972865 0 0 0
861 1 -3.241699176487373 12.761940776725272 -10.061365578352177 0 0 0
381 1 11.959157162326928 17.554427228660522 -10.741567902612298 0 0 0
490 1 -10.298529517044559 20.61440703208298 -9.661011781385639 0 0 0
905 1 -1.9912200719077222 21.564251446893557 -9.625932060007905 0 0 0
752 1 9.376106127806057 24.215690036404734 -10.897558145643005 0 0 0
223 1 9.690275973968504 -25.010296599220947 -8.88564417974573 0 0 0
479 1 20.82143444606147 -24.631148510060292 -9.291438793831425 0 0 0
217 1 24.747113283140173 -23.267050263130596 -9.313772435911826 0 0 0
718 1 23.52521386254822 -19.73061215213063 -8.398440859466064 0 0 0
316 1 15.753337251838918 -17.660808343282344 -9.20582554638657 0 0 0
650 1 -6.309512382517343 -15.974612968961994 -9.320169344227839 0 0 0
801 1 18.75457597931594 -15.841515636929085 -8.35330986713679 0 0 0
977 1 -20.229074387917795 -14.053237734387274 -8.766601846910362 0 0 0
57 1 -7.958441742676516 -13.530369164203465 -8.914542767645115 0 0 0
430 1 -12.7777563596965 -11.623602406120447 -8.523702655108123 0 0 0
142 1 8.887565820749737 -10.045191024903849 -8.523761634951342 0 0 0
1067 2 4.063346264447714 -9.33933342729664 -8.353825149291113 0 0 0
532 1 22.056267207514622 -8.317043301797025 -8.54677330262343 0 0 0
536 1 -19.09790572272359 -3.057492675532343 -8.218043808391993 0 0 0
721 1 -20.28392109181927 -3.0995171759528333 -9.067630950629331 0 0 0
1120 2 -9.269573606676223 -1.7236074072884437 -9.339388593723712 0 0 0
175 1 -19.287671156827205 0.110867205127549 -8.654883421331123 0 0 0
354 1 -16.147262903930276 0.9523736438492181 -9.456167826175767 0 0 0
1010 2 7.504689792406135 5.321340969913331 -8.444637333249972 0 0 0
869 1 19.60976081043936 5.249941054382337 -8.240698996112075 0 0 0
819 1 -24.748059000236942 7.372383017732008 -8.358620978127524 0 0 0
835 1 14.931906234906943 8.54809008098584 -8.250008870963942 0 0 0
596 1 12.859125194539839 11.317144631090173 -8.750185267417779 0 0 0
